q1,q2,q3,q4,q5,q5x1,q5x2,q6,q7,q8,q9x1,q9x2s1,q9x2s2,q9x2s3,q9x2s4,q9x2s5,q9x2s6,q9x2s7,q9x2s8,q9x3s1,q9x3s2,q9x3s3,q9x3s4,q9x3s5,q9x3s6,q9x4,q10,q10x1,q10x2,q10x2num,q11,q15x1,q15x2,q15x3,q12x1,q12x2,q12x3,q12x4,q12x5,q12x6,q12x7,q12x8,q12x9,q13x1,q13x2,q13x3,q13x4,q13x5,q14x1,q14x2,q14x3,q14x4,cityid,population,citysize,region
1,28,4,7,1,1,2,5,2,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,1,1,1,20,1,2,2,2,3,2,3,3,2,2,2,3,2,3,3,3,3,2,3,3,3,3,39427,1931,5,5
1,44,4,6,1,2,4,8,1,3,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,70,2,2,2,2,3,2,3,3,3,2,2,3,2,2,2,2,2,3,2,3,2,3,39427,1931,5,5
2,30,3,3,1,3,4,8,1,2,5,1,1,0,1,1,0,0,0,0,0,0,0,0,1,4,1,1,1,60,5,3,2,2,2,2,3,2,3,3,2,2,2,3,2,3,2,3,2,2,4,2,40131,258970,1,6
2,27,3,4,3,3,4,9,1,2,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,3,1,2,888,888,2,1,1,1,3,1,3,3,3,3,2,3,2,1,1,3,2,3,2,3,3,3,40131,258970,1,6
2,43,6,3,1,2,5,9,1,1,4,1,1,0,1,1,0,0,0,0,0,0,1,0,0,3,1,1,1,300,1,4,4,4,2,1,1,1,2,1,1,1,1,3,3,1,1,2,2,2,3,2,40131,258970,1,6
1,15,6,3,3,1,6,5,2,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,17,1,3,4,2,2,2,2,2,3,3,3,3,2,2,3,2,2,3,1,2,3,2,40131,258970,1,6
2,47,5,3,1,2,5,8,2,2,4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,1,1,1,210,2,3,3,3,1,1,2,2,3,2,1,3,2,2,2,3,2,2,3,4,2,4,40131,258970,1,6
1,15,6,5,1,5,7,6,2,3,4,1,1,0,1,0,1,0,0,0,0,0,0,0,1,4,1,1,1,30,1,3,3,3,2,2,3,3,2,2,2,4,2,2,2,2,2,3,2,2,3,2,40131,258970,1,6
2,43,3,4,3,3,3,6,1,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,1,20,2,3,3,3,1,1,2,3,3,1,1,2,2,2,2,3,2,3,3,3,3,3,40131,258970,1,6
1,49,3,3,1,2,2,6,1,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,7,1,1,1,130,5,2,2,2,1,2,3,2,3,3,3,3,3,4,4,2,2,3,2,3,3,2,40131,258970,1,6
1,27,6,5,1,2,2,5,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,30,2,1,2,2,3,1,1,2,2,1,1,2,2,3,3,2,2,2,2,2,3,2,40131,258970,1,6
2,39,6,3,3,2,5,7,2,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7,1,1,1,30,2,3,4,3,3,3,3,3,2,2,2,4,2,3,3,2,3,3,1,1,4,1,40131,258970,1,6
2,18,2,2,3,2,3,2,3,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,888,888,888,4,4,3,3,1,1,3,1,1,2,2,3,2,2,2,3,2,3,2,3,3,3,40134,241278,1,6
2,42,5,6,1,3,5,4,1,4,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,7,2,888,888,888,3,4,4,4,3,1,1,3,3,2,3,4,1,2,1,4,2,3,1,1,4,1,40134,241278,1,6
1,35,3,3,1,2,4,4,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,999,1,1,1,40,3,2,4,4,3,3,4,4,3,2,9,3,3,2,2,2,3,2,2,2,3,2,40134,241278,1,6
2,18,3,6,1,6,3,5,2,2,6,1,1,0,1,1,0,0,0,1,0,0,0,0,0,5,2,888,888,888,5,1,1,1,1,2,4,4,4,4,3,4,3,1,1,4,2,2,1,1,4,1,40134,241278,1,6
2,40,3,5,1,8,3,4,2,3,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,1,1,1,50,3,2,3,1,1,1,1,1,2,3,3,4,3,1,1,3,1,2,2,2,4,3,40134,241278,1,6
1,45,3,2,1,1,3,5,2,3,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,3,1,1,1,100,1,3,3,3,1,1,3,3,3,3,3,3,3,4,4,1,1,1,2,1,4,2,40134,241278,1,6
1,27,4,2,1,5,2,10,1,2,4,1,1,0,1,1,0,0,0,1,0,0,0,0,1,4,1,1,1,290,1,3,3,2,1,2,4,3,1,4,4,4,1,3,3,1,1,2,1,1,4,1,40134,241278,1,6
2,26,4,5,1,5,3,8,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,888,888,888,4,2,4,4,2,2,3,3,3,3,1,3,2,3,3,3,3,3,1,1,4,2,40134,241278,1,6
2,21,3,6,4,888,888,6,1,1,4,0,0,0,1,1,1,0,0,0,0,0,0,0,1,3,1,1,1,10,2,3,3,3,2,2,4,4,1,4,4,4,2,4,3,1,1,1,1,1,4,1,40134,241278,1,6
2,37,3,4,3,3,3,7,2,2,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4,1,1,1,150,1,1,1,2,1,2,2,9,2,2,2,2,2,3,3,3,2,2,3,3,2,3,40217,95863,2,6
2,51,4,2,3,2,5,6,1,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,77,2,3,2,2,1,1,2,2,2,1,1,2,2,3,1,2,1,1,1,2,3,2,40217,95863,2,6
2,29,5,2,4,888,888,11,1,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,1,30,1,4,4,4,2,2,4,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,40217,95863,2,6
2,46,6,2,3,2,4,6,1,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,30,2,3,2,2,3,2,2,3,2,2,1,2,2,2,2,3,2,3,2,2,3,2,40217,95863,2,6
2,51,6,5,1,3,5,10,2,2,4,1,1,0,1,0,0,0,0,0,1,1,0,0,0,2,1,1,1,30,1,3,2,3,2,2,2,3,3,3,1,2,9,3,2,4,3,2,3,3,3,3,40217,95863,2,6
2,33,3,4,3,2,4,8,2,2,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,100,1,2,3,2,1,1,3,4,3,1,1,3,2,2,1,3,3,4,3,3,3,2,40217,95863,2,6
2,40,3,6,1,3,4,3,2,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,300,2,3,2,2,2,3,3,2,3,2,1,3,2,3,2,3,2,1,2,3,3,2,40217,95863,2,6
1,5,5,4,3,2,5,3,2,2,4,1,1,1,1,1,0,0,0,0,0,0,1,0,0,3,2,888,888,888,2,4,3,4,1,1,4,4,2,2,1,4,1,2,1,1,1,1,1,1,4,1,40217,95863,2,6
2,20,2,4,3,8,999,4,3,2,6,1,1,1,1,1,1,0,0,0,1,0,0,0,0,5,2,888,888,888,5,3,2,2,2,2,3,4,4,1,1,4,4,2,2,3,1,2,1,3,4,1,40217,95863,2,6
2,40,4,4,1,2,4,8,2,1,5,1,1,0,1,1,0,0,0,0,0,0,0,0,1,4,1,1,1,250,5,2,3,3,2,1,3,3,3,2,3,2,3,4,4,1,2,2,1,1,4,2,40217,95863,2,6
2,36,3,4,1,2,4,7,2,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,20,1,4,4,4,1,2,4,3,3,2,2,3,2,1,2,3,2,3,3,3,3,2,40423,6477,4,6
1,21,3,6,3,2,3,999,2,3,5,1,1,0,1,1,0,0,0,0,0,0,0,0,1,4,2,888,888,888,2,4,4,4,4,1,4,4,4,4,3,4,3,4,4,2,2,4,4,4,4,4,40423,6477,4,6
2,24,3,6,1,3,2,5,1,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,23,2,3,2,1,2,2,2,2,2,1,1,3,3,2,1,2,2,3,2,2,3,2,40423,6477,4,6
1,31,3,1,1,2,3,6,2,3,7,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4,1,2,888,888,2,3,4,2,2,3,1,4,4,2,1,2,1,2,2,1,1,4,2,3,4,4,40423,6477,4,6
1,33,4,1,3,2,1,4,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,2,888,888,3,2,2,2,3,4,4,4,4,4,2,4,4,2,2,3,2,3,2,2,3,2,40423,6477,4,6
2,14,3,7,3,2,2,4,1,1,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,4,1,1,1,20,4,2,1,1,1,2,3,4,3,3,3,4,4,2,2,1,2,3,2,2,3,3,40423,6477,4,6
2,30,3,7,1,2,3,5,2,4,4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,1,1,1,10,2,3,2,2,1,1,3,3,3,2,2,3,2,2,2,3,2,3,2,2,3,2,40423,6477,4,6
1,17,2,4,1,3,1,2,1,4,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,999,2,888,888,888,2,3,3,2,2,2,3,2,2,1,1,2,2,2,2,3,3,4,3,4,2,3,40423,6477,4,6
2,26,2,5,1,3,2,999,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,888,888,888,2,3,1,1,1,1,4,4,4,3,1,4,3,1,3,2,1,4,4,3,4,4,40423,6477,4,6
2,38,3,4,3,2,4,8,1,1,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,1,200,1,2,2,2,1,1,2,3,4,4,2,4,2,2,1,3,1,1,1,3,4,3,40105,63659,1,6
2,37,5,3,3,2,5,8,1,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,1,170,2,2,2,2,2,1,3,3,3,3,2,3,2,2,2,3,2,2,2,3,3,3,40105,63659,1,6
2,21,3,7,1,2,3,6,2,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,20,1,3,3,3,3,2,3,3,3,2,1,3,3,3,3,3,2,3,1,2,4,2,40105,63659,1,6
1,28,6,4,1,2,6,7,2,1,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,1,1,1,220,1,4,4,4,2,2,2,2,2,1,2,2,3,2,3,3,2,2,2,3,2,3,40105,63659,1,6
1,18,6,3,3,2,6,5,1,2,6,1,1,0,1,1,0,0,0,0,0,0,1,0,0,3,2,888,888,888,1,3,3,4,3,3,4,4,2,3,3,3,3,2,3,2,1,2,2,2,4,2,40105,63659,1,6
1,33,5,3,1,2,3,5,2,4,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7,1,2,888,888,2,4,4,4,2,1,2,3,3,4,3,3,2,4,3,2,2,2,1,2,3,3,40105,63659,1,6
2,15,3,5,2,3,3,3,2,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,2,888,888,2,3,3,3,1,9,3,1,1,3,1,3,3,2,2,3,2,2,2,2,3,2,40105,63659,1,6
2,20,2,1,3,6,2,999,2,3,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,888,888,888,1,3,4,4,4,2,1,1,1,9,1,1,4,2,1,4,1,2,2,2,3,4,40381,16473,3,6
1,8,2,7,3,2,2,5,3,4,6,1,1,1,1,1,1,0,0,0,1,0,0,0,0,4,2,888,888,888,4,3,1,1,1,2,2,9,2,4,2,4,1,2,2,3,3,1,1,2,2,2,40381,16473,3,6
1,16,2,1,1,5,1,8,2,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,2,888,888,888,3,3,3,3,2,3,4,2,2,2,2,3,2,1,2,3,3,3,3,3,2,2,40381,16473,3,6
1,7,3,1,1,6,1,9,2,2,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3,2,888,888,888,3,1,1,1,2,3,4,1,2,2,1,3,3,2,1,4,2,3,2,3,3,4,40381,16473,3,6
2,25,3,6,1,6,1,8,2,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,1,1,15,4,1,1,1,1,1,9,3,4,4,3,3,2,2,3,3,2,4,1,2,3,2,40381,16473,3,6
2,28,6,4,1,6,1,7,2,4,3,1,1,0,1,1,0,0,0,0,0,0,0,0,1,3,1,1,1,20,2,3,3,3,3,1,3,2,2,3,3,3,3,3,3,3,2,2,2,2,3,3,40381,16473,3,6
2,45,5,2,3,2,5,7,1,2,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,4,1,1,1,50,1,1,3,2,2,2,3,3,3,1,1,3,2,2,3,2,3,2,2,2,3,3,40381,16473,3,6
1,24,3,5,1,2,4,7,2,4,5,1,1,1,1,1,1,0,0,0,1,0,0,0,0,4,1,1,1,60,3,2,2,2,2,2,3,3,2,3,2,3,2,1,3,2,1,3,1,2,3,2,40381,16473,3,6
2,42,3,6,1,3,4,7,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,90,5,4,4,2,2,2,2,2,3,3,1,3,2,2,2,3,2,2,3,2,3,3,41305,22538,3,6
1,54,3,3,1,2,2,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,10,3,2,2,2,3,2,3,3,3,1,3,3,3,3,3,2,2,3,3,3,3,3,41305,22538,3,6
2,31,6,3,3,3,7,6,1,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,70,5,4,2,2,2,1,3,2,1,1,1,1,1,4,4,2,2,3,3,3,2,4,41305,22538,3,6
2,38,5,3,3,2,3,9,2,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,1,1,1,200,1,3,2,3,2,3,3,3,3,3,2,3,2,2,2,3,3,3,2,3,3,2,41305,22538,3,6
2,16,3,7,3,3,3,8,2,2,5,1,0,0,1,1,0,0,0,0,0,0,0,0,1,3,1,1,1,150,1,3,3,2,2,2,3,3,3,3,2,3,2,3,2,2,3,3,2,2,3,2,41305,22538,3,6
1,6,2,6,3,1,2,7,2,2,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,1,2,888,888,2,2,2,2,3,3,2,3,2,2,2,2,3,2,2,3,2,3,2,2,3,2,41305,22538,3,6
1,30,3,5,1,1,2,6,2,2,5,1,1,1,1,1,1,0,0,0,0,0,0,0,1,3,1,1,1,50,4,2,2,1,3,3,2,3,2,2,2,2,2,3,3,2,2,2,2,2,3,2,41305,22538,3,6
1,14,2,7,1,1,3,4,1,1,3,1,1,0,0,1,0,0,0,0,0,1,0,0,1,5,2,888,888,888,2,3,2,1,2,2,3,3,1,1,1,2,2,1,2,2,1,2,2,3,3,3,41305,22538,3,6
2,48,4,2,2,2,5,5,1,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,50,2,2,2,2,3,3,2,3,3,2,1,3,2,2,2,3,2,2,2,2,3,2,41305,22538,3,6
2,25,4,7,3,3,3,9,1,1,5,1,1,0,1,1,0,0,0,0,0,0,0,0,1,3,1,2,888,888,1,3,1,1,1,1,4,4,4,4,1,4,3,2,2,3,1,2,1,1,4,1,41305,22538,3,6
1,24,3,3,1,2,4,8,1,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,100,1,4,4,4,3,3,3,2,3,2,2,3,2,2,3,3,2,3,3,3,4,3,41305,22538,3,6
2,25,3,5,1,3,3,9,1,2,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,2,888,888,888,2,4,2,1,1,1,2,1,1,2,1,1,2,2,3,1,1,1,1,1,1,1,41305,22538,3,6
2,8,3,6,3,3,3,4,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,888,888,888,1,4,3,3,2,1,4,4,3,2,2,3,2,1,1,2,1,1,3,3,4,3,41305,22538,3,6
1,41,3,4,1,2,2,999,1,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,1,30,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,3,3,41305,22538,3,6
1,16,2,6,3,2,5,6,1,1,5,1,1,0,0,0,0,1,1,1,0,0,0,0,1,4,1,1,1,15,1,2,2,1,3,1,2,2,2,1,3,4,1,3,3,3,2,2,2,2,3,3,41324,5939,4,6
2,18,5,1,3,2,5,6,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,2,888,1,2,1,1,1,1,3,3,3,3,1,3,2,3,3,2,1,2,2,2,3,3,41324,5939,4,6
2,13,3,6,3,999,999,999,2,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,888,888,888,999,4,3,2,4,3,4,2,9,1,1,3,9,1,3,3,9,9,3,3,3,3,41324,5939,4,6
2,19,3,6,1,3,3,6,2,3,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,888,888,888,2,1,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,4,2,41324,5939,4,6
1,17,3,6,3,2,2,6,1,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,2,888,888,888,5,3,3,3,2,3,3,3,3,2,2,3,2,2,2,2,2,3,2,3,3,3,41324,5939,4,6
2,43,3,3,1,3,2,6,2,2,3,0,1,0,1,1,0,0,0,0,0,0,1,0,0,2,1,1,1,30,2,2,2,2,3,2,3,3,2,2,1,4,2,2,3,1,2,3,2,2,4,3,41324,5939,4,6
2,36,999,4,3,8,7,999,1,5,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,888,888,888,5,999,999,999,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,41324,5939,4,6
2,38,5,2,1,3,3,8,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,100,3,1,2,2,1,1,3,3,2,1,1,3,3,2,3,2,2,3,3,3,2,4,41324,5939,4,6
2,39,3,4,3,3,3,6,2,2,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,1,80,2,2,2,3,2,2,1,2,2,2,1,2,3,2,1,3,2,3,2,3,2,3,41324,5939,4,6
2,34,3,4,1,3,2,6,4,3,4,1,1,0,1,1,0,0,0,0,1,0,0,0,0,3,1,1,1,140,2,2,2,2,3,1,4,3,2,1,1,4,2,4,3,3,2,3,3,3,2,3,41324,5939,4,6
2,30,3,3,2,3,4,4,3,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,888,888,888,4,2,1,2,1,3,3,3,1,4,4,4,1,2,2,2,1,2,2,3,3,2,41324,5939,4,6
1,41,6,2,1,5,5,9,2,2,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,1,1,10,2,3,3,2,3,2,2,3,2,1,2,2,1,2,2,2,2,1,2,2,3,2,42205,88106,2,6
2,31,5,4,1,2,3,4,3,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,888,888,888,2,3,4,4,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,3,3,42205,88106,2,6
1,11,4,4,3,1,4,6,4,4,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4,2,888,888,888,5,3,3,4,2,1,2,2,2,2,2,3,2,3,3,2,2,2,3,3,3,4,42205,88106,2,6
2,25,3,2,3,2,3,4,2,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,2,888,888,888,5,4,4,4,1,4,4,4,4,2,1,4,4,4,4,4,4,4,3,3,4,3,42205,88106,2,6
2,26,3,4,3,3,3,6,3,2,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5,2,888,888,888,5,4,3,3,3,1,3,3,3,1,1,3,3,1,1,4,2,3,4,4,3,4,42205,88106,2,6
1,30,6,4,1,2,5,10,2,2,5,1,1,0,1,1,0,0,0,0,0,0,1,0,1,4,1,1,1,300,5,3,3,2,2,2,3,3,2,2,2,3,2,4,3,3,2,2,2,3,3,3,42205,88106,2,6
2,27,3,7,1,2,3,4,2,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,888,888,888,5,2,3,1,4,1,2,3,2,1,1,2,2,4,3,4,2,2,2,3,3,3,42310,9792,4,6
2,40,3,6,3,2,3,7,1,2,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,1,80,1,3,1,2,3,1,3,2,2,1,1,4,2,2,2,3,1,2,3,3,3,3,42310,9792,4,6
1,36,2,4,1,5,2,3,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,40,4,3,3,2,1,1,4,4,3,1,1,4,4,2,3,3,3,3,2,2,4,2,42310,9792,4,6
1,32,3,7,1,1,3,6,2,3,4,1,0,0,0,1,0,0,1,0,1,0,0,0,1,4,1,1,1,20,5,1,1,1,2,1,2,2,2,2,2,2,2,3,3,2,2,2,2,2,3,2,42310,9792,4,6
2,32,5,1,1,2,5,7,2,3,4,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,1,1,1,10,1,2,3,3,2,3,3,3,2,2,1,1,2,2,3,3,1,2,2,3,3,3,42310,9792,4,6
2,41,6,5,1,2,5,7,1,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,1,1,30,1,3,3,4,2,2,2,2,2,2,1,2,2,3,2,3,3,3,2,3,3,3,42310,9792,4,6
2,37,3,4,1,6,3,6,2,3,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,2,888,888,3,2,2,2,2,2,4,4,4,3,2,3,3,3,3,3,3,3,3,3,2,2,42310,9792,4,6
1,46,3,2,1,2,2,4,2,3,4,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,40,2,4,3,3,3,2,3,3,2,2,2,3,2,2,1,4,3,2,1,2,4,2,42310,9792,4,6
2,28,3,5,1,6,4,10,1,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,20,2,3,3,3,1,1,1,2,1,1,1,2,1,1,3,2,1,2,3,3,3,3,42310,9792,4,6
1,19,2,7,1,6,1,6,2,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,888,888,888,5,2,2,2,2,3,2,3,2,2,2,3,2,3,3,3,3,3,3,3,2,3,42368,4885,5,6
1,14,2,1,1,5,1,9,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,2,888,888,888,3,2,1,1,1,1,3,3,2,2,2,3,1,2,3,2,2,3,1,2,3,2,42368,4885,5,6
2,31,5,5,1,2,5,999,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,20,1,3,2,2,1,2,3,2,2,3,2,3,2,2,2,3,3,3,2,2,3,3,42368,4885,5,6
1,38,3,1,1,5,1,9,1,2,4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,3,1,1,1,500,1,2,2,2,1,1,2,3,3,2,2,2,2,3,3,2,2,3,1,3,3,2,42368,4885,5,6
1,26,6,7,1,2,1,6,2,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,30,2,3,2,3,3,2,2,3,2,1,2,3,1,2,3,3,3,3,3,3,3,4,42368,4885,5,6
1,24,3,7,1,5,1,11,2,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,30,5,1,2,2,2,3,3,3,3,2,2,2,2,2,2,3,2,2,2,2,3,3,42368,4885,5,6
2,55,5,1,2,2,3,999,3,3,4,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,80,1,1,2,1,2,1,2,3,3,1,2,2,1,3,3,2,1,2,2,4,2,4,42368,4885,5,6
1,6,1,1,3,5,1,999,4,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,888,888,888,1,1,1,1,3,3,4,4,4,4,4,3,2,1,1,4,2,2,2,3,3,3,42368,4885,5,6
1,25,2,7,1,1,6,6,3,2,5,0,0,0,1,1,0,1,0,0,0,0,0,0,1,4,1,1,1,10,1,1,1,1,1,1,2,3,3,3,3,3,9,2,2,3,2,3,3,3,3,3,42368,4885,5,6
2,40,3,6,3,2,3,4,1,2,4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,1,1,10,1,4,2,2,2,2,4,2,3,2,1,4,2,3,2,4,3,3,3,4,3,3,42368,4885,5,6
1,33,3,1,1,2,4,7,2,2,4,1,0,0,0,1,0,0,0,1,1,0,0,0,0,4,1,1,1,120,1,3,1,2,3,2,4,3,4,4,4,4,4,3,4,2,4,2,1,2,4,3,42368,4885,5,6
2,6,1,7,3,6,1,6,3,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5,2,888,888,888,4,1,2,2,1,3,3,2,3,3,1,2,4,1,1,4,1,1,3,3,3,3,42368,4885,5,6
1,28,3,7,1,999,999,3,2,2,6,1,1,0,1,0,0,0,0,1,1,0,0,0,0,5,1,2,888,888,5,999,999,999,1,2,3,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,43366,5742,4,6
1,29,3,999,999,888,888,6,1,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,5,2,1,1,1,2,2,2,2,2,3,2,3,3,3,3,3,3,3,1,2,4,2,43366,5742,4,6
2,51,4,5,1,2,5,9,2,5,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5,1,1,1,500,5,3,2,3,3,3,2,2,2,1,3,2,1,4,4,2,1,2,2,2,3,2,43366,5742,4,6
1,54,3,5,1,2,2,7,1,4,3,1,1,0,1,1,0,0,0,0,0,0,0,0,1,7,1,1,1,100,4,1,2,2,3,2,3,2,1,3,1,3,2,4,2,2,1,1,1,2,3,1,43366,5742,4,6
1,5,2,1,3,999,2,4,2,3,999,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,2,888,888,888,1,3,3,4,2,4,2,1,1,1,1,2,2,1,1,4,3,1,3,4,1,3,43366,5742,4,6
2,38,5,3,1,3,5,7,2,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,20,4,3,3,2,3,2,2,2,3,2,2,2,2,2,3,2,2,3,2,3,3,2,43366,5742,4,6
1,32,2,1,1,2,2,999,2,1,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4,1,1,999,888,4,1,1,2,2,2,2,4,4,3,4,4,2,4,4,3,9,4,3,3,4,2,43366,5742,4,6
1,36,3,1,1,2,5,8,1,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,1,1,1,200,2,2,1,1,2,1,3,3,3,1,1,2,2,2,2,3,2,3,2,2,3,2,43366,5742,4,6
1,22,3,7,2,2,2,6,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,20,999,1,1,1,2,2,3,3,3,3,2,3,2,2,2,3,9,3,3,3,3,3,43366,5742,4,6
2,11,2,7,3,999,999,4,3,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2,888,888,888,4,3,3,3,3,3,4,3,1,1,1,2,1,1,1,4,2,2,2,3,2,2,43441,18578,3,6
1,5,1,7,3,5,1,4,3,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2,888,888,888,2,1,3,1,2,2,2,1,2,3,2,2,3,1,1,2,2,2,2,1,2,1,43441,18578,3,6
2,45,999,4,1,2,4,6,2,2,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,40,1,3,3,3,3,3,3,3,3,2,2,2,2,3,2,3,3,2,1,2,4,3,43441,18578,3,6
2,40,4,4,1,5,5,6,2,4,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,40,1,3,3,3,2,2,3,3,3,2,1,2,2,3,3,3,2,3,1,2,4,3,43441,18578,3,6
